FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
04/09/2010 00:00:00,BOLÍVAR,CARTAGENA (CT),Viernes,11:30:00 PM,EL POZON,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
06/11/2010 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Viernes,10:00:00 AM,CEVILLAR,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
07/01/2010 00:00:00,CALDAS,MANIZALES (CT),Jueves,12:00:00 AM,ARANJUEZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,79,MASCULINO,VIUDO,PENSIONADO,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,02:00:00 AM,SANTA HELENITA E-10,URBANA,APARTAMENTO,CONTUNDENTES,21,FEMENINO,SOLTERO,ESTUDIANTE,SUPERIOR
07/01/2010 00:00:00,CASANARE,PAZ DE ARIPORO,Jueves,05:15:00 AM,LA ESPERANZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,19,FEMENINO,SOLTERO,AGRICULTOR,PRIMARIA
07/01/2010 00:00:00,CASANARE,PAZ DE ARIPORO,Jueves,11:30:00 AM,LA ESPERANZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
07/01/2010 00:00:00,CASANARE,PORE,Jueves,08:00:00 AM,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,64,FEMENINO,SOLTERO,AMA DE CASA,ANALFABETA
,VALLE,CALI (CT),Miércoles,10:00:00 PM,ALFONSO B. ARAGON E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,64,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
10/02/2010 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:30:00 PM,FLORENCIA C-5,URBANA,VIAS PUBLICAS,CONTUNDENTES,59,MASCULINO,CASADO,NO REPORTA,PRIMARIA
,ATLÁNTICO,SOLEDAD,Jueves,02:00:00 PM,LAS COLONIAS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,26,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,03:30:00 AM,TUNA ALTA E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SUCRE,SINCELEJO (CT),Sábado,08:00:00 PM,LOS ANDES,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,HUILA,TESALIA,Jueves,09:58:00 AM,TORRECITAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
10/07/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,07:30:00 AM,PRADOS DE KENNEDY E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
07/01/2010 00:00:00,META,VILLAVICENCIO (CT),Jueves,02:15:00 AM,SAN MARCOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO
07/01/2010 00:00:00,META,VILLAVICENCIO (CT),Jueves,11:00:00 AM,VILLA DEL RIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,,FEMENINO,UNION LIBRE,NO REPORTA,NO REPORTADO
07/01/2010 00:00:00,META,VILLAVICENCIO (CT),Jueves,09:30:00 PM,VEREDA BARCELONA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,22,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
08/04/2010 00:00:00,HUILA,NEIVA (CT),Miércoles,01:30:00 PM,CANDIDO LEGUIZAMO,URBANA,CASAS DE HABITACION,CONTUNDENTES,72,MASCULINO,SOLTERO,DESEMPLEADO,ANALFABETA
05/12/2010 00:00:00,ATLÁNTICO,SOLEDAD,Miércoles,11:00:00 AM,SALAMANCA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,47,MASCULINO,CASADO,AMA DE CASA,SUPERIOR
07/01/2010 00:00:00,RISARALDA,PEREIRA (CT),Jueves,12:00:00 AM,P.INDUSTRIAL A,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,RISARALDA,PEREIRA (CT),Jueves,11:30:00 AM,BELMONTE COM. OLIMPICA,URBANA,VIAS PUBLICAS,NO REPORTADO,54,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SUPERIOR
07/01/2010 00:00:00,RISARALDA,PEREIRA (CT),Jueves,07:50:00 PM,KENNEDY,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
07/01/2010 00:00:00,SANTANDER,BARRANCABERMEJA,Jueves,06:30:00 AM,ALTOS DEL ROSARIO DE FRENTE,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,11:30:00 PM,CABECERA DEL LLANO,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
07/01/2010 00:00:00,SANTANDER,FLORIDABLANCA,Jueves,08:30:00 PM,LOS ANDES,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/06/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:00:00 AM,LAS CRUCES E-3,URBANA,CASAS DE HABITACION,NO REPORTADO,33,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Jueves,11:00:00 AM,COSTA AZUL,URBANA,VIAS PUBLICAS,CONTUNDENTES,47,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Jueves,11:00:00 AM,SANTA MARIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,61,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
07/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Jueves,03:00:00 PM,DULCE NOMBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,66,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Jueves,03:00:00 PM,KENNEDY,URBANA,CASAS DE HABITACION,CONTUNDENTES,66,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
07/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Jueves,04:00:00 PM,CAMILO TORRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
10/06/2010 00:00:00,BOYACÁ,DUITAMA,Miércoles,11:30:00 AM,BARRIO FATIMA,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,COMERCIANTE,PRIMARIA
07/01/2010 00:00:00,VALLE,CALI (CT),Jueves,09:00:00 AM,MARIANO RAMOS E16,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,VALLE,CALI (CT),Jueves,12:00:00 PM,NO REPORTADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,37,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,02:30:00 PM,GIBRALTAR E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,VALLE,GUADALAJARA DE BUGA,Jueves,07:30:00 PM,FUEN MAYOR,URBANA,VIAS PUBLICAS,PUNZANTES,24,FEMENINO,SOLTERO,INDEPENDIENTE,TECNICO
07/01/2010 00:00:00,VALLE,PALMIRA,Jueves,12:00:00 AM,-,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,59,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
07/01/2010 00:00:00,VALLE,PALMIRA,Jueves,03:30:00 PM,LOS ROBLES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,35,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
07/01/2010 00:00:00,VALLE,PALMIRA,Jueves,10:00:00 PM,IGNACIO TORRES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,29,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
03/10/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,07:30:00 PM,EL PINAR E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,FEMENINO,CASADO,AMA DE CASA,TECNICO
06/04/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,08:30:00 PM,ALMENDROS E-11,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,50,FEMENINO,CASADO,INDEPENDIENTE,SUPERIOR
07/01/2010 00:00:00,VALLE,YUMBO,Jueves,08:00:00 PM,TRINIDAD I E25,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,31,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TECNICO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,08:00:00 PM,TIBABUYES I SECTOR E-11,URBANA,APARTAMENTO,CONTUNDENTES,30,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
08/01/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,07:30:00 PM,EL PINAR E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,46,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
02/06/2010 00:00:00,VALLE,PALMIRA,Sábado,02:45:00 PM,EL PRADO,URBANA,VIAS PUBLICAS,CONTUNDENTES,64,MASCULINO,VIUDO,PENSIONADO,PRIMARIA
,VALLE,ANDALUCÍA,Sábado,08:10:00 AM,LA PRADERA,URBANA,CASAS DE HABITACION,NO REPORTADO,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
07/02/2010 00:00:00,CALDAS,MANIZALES (CT),Viernes,06:00:00 PM,MARMATO,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,BOLÍVAR,CARTAGENA (CT),Viernes,01:00:00 AM,TORICES,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CALDAS,LA DORADA,Sábado,09:00:00 PM,CENTRO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,21,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,CASANARE,HATO COROZAL,Viernes,07:30:00 PM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,38,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
07/02/2010 00:00:00,CESAR,VALLEDUPAR (CT),Viernes,01:00:00 AM,URB.VILLA DARIANA,URBANA,NO DEFINIDO,CONTUNDENTES,32,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,BOLÍVAR,CARTAGENA (CT),Martes,08:00:00 AM,OLAYA HERRERA,URBANA,VIAS PUBLICAS,CONTUNDENTES,4,FEMENINO,SOLTERO,DESEMPLEADO,PRIMARIA
02/11/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,06:00:00 PM,PRADO PINZON E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,5,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADO
,CAQUETÁ,FLORENCIA (CT),Miércoles,07:00:00 AM,17 DE ENERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,26,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,SANTANDER,BUCARAMANGA (CT),Miércoles,11:30:00 AM,SAN ALONSO,URBANA,DENTRO DE LA VIVIENDA,NO REPORTADO,47,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12:00:00 PM,ARBORIZADORA ALTA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,TECNICO
07/07/2010 00:00:00,SUCRE,SINCELEJO (CT),Miércoles,07:30:00 PM,MOCHILA,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,SOLTERO,COMERCIANTE,SECUNDARIA
,BOYACÁ,DUITAMA,Sábado,05:30:00 PM,BRR.VATICANO,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,MAGDALENA,SANTA MARTA (CT),Miércoles,11:20:00 AM,ENSENADA JUAN XXIII 1-2,URBANA,VIAS PUBLICAS,CONTUNDENTES,49,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
05/12/2010 00:00:00,VALLE,CALI (CT),Miércoles,01:00:00 PM,20 DE JULIO E11,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,49,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
09/11/2010 00:00:00,CASANARE,PAZ DE ARIPORO,Sábado,10:00:00 PM,CENTRAL DE PAZ DE ARIPORO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
07/10/2010 00:00:00,VALLE,PALMIRA,Sábado,09:14:00 AM,VILLAS DEL ROSARIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,SUCRE,SINCELEJO (CT),Miércoles,10:00:00 PM,KENNEDY,URBANA,CASAS DE HABITACION,CONTUNDENTES,55,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
09/01/2010 00:00:00,CUNDINAMARCA,MADRID,Miércoles,11:00:00 AM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:30:00 PM,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,SEPARADO,INDEPENDIENTE,SECUNDARIA
,BOYACÁ,DUITAMA,Jueves,12:00:00 AM,EL MIRTO,URBANA,CASAS DE HABITACION,CONTUNDENTES,16,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
12/02/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,04:00:00 PM,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,11,FEMENINO,NO REPORTA,ESTUDIANTE,SECUNDARIA
11/05/2010 00:00:00,NARIÑO,TÚQUERRES,Viernes,08:42:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,MASCULINO,CASADO,INDEPENDIENTE,NO REPORTADO
07/02/2010 00:00:00,GUAJIRA,MAICAO,Viernes,10:00:00 PM,MAREYGUA,URBANA,VIAS PUBLICAS,CONTUNDENTES,41,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
07/02/2010 00:00:00,NORTE DE SANTANDER,SALAZAR,Viernes,09:35:00 AM,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,36,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
07/02/2010 00:00:00,RISARALDA,PEREIRA (CT),Viernes,08:00:00 AM,LAS BRISAS  (V/SANTANA),URBANA,VIAS PUBLICAS,NO REPORTADO,22,MASCULINO,SOLTERO,DESEMPLEADO,SECUNDARIA
07/02/2010 00:00:00,RISARALDA,PEREIRA (CT),Viernes,08:30:00 PM,LOS ANDES 14,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,SUPERIOR
07/02/2010 00:00:00,SANTANDER,BARBOSA,Viernes,02:00:00 PM,GAITAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,CASADO,NO REPORTA,SUPERIOR
07/02/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,04:20:00 PM,URB. ESTORAQUES I,URBANA,VIAS PUBLICAS,CONTUNDENTES,59,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,04:30:00 PM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
07/02/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,08:14:00 PM,LOS PINOS,URBANA,APARTAMENTO EN CONJUNTO CERRADO,NO REPORTADO,41,FEMENINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
,VALLE,PALMIRA,Miércoles,08:00:00 PM,BOSQUES DE MORELIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,41,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
10/12/2010 00:00:00,BOLÍVAR,CARTAGENA (CT),Martes,10:30:00 PM,LA MARIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
07/02/2010 00:00:00,SANTANDER,SAN GIL,Viernes,07:25:00 PM,ALMENDROS I,URBANA,VIAS PUBLICAS,CONTUNDENTES,16,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
07/02/2010 00:00:00,SANTANDER,SAN GIL,Viernes,07:25:00 PM,ALMENDROS I,URBANA,VIAS PUBLICAS,CONTUNDENTES,19,MASCULINO,UNION LIBRE,INDEPENDIENTE,ANALFABETA
07/02/2010 00:00:00,SUCRE,SAN ONOFRE,Viernes,11:00:00 PM,SAN ANTONIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
07/02/2010 00:00:00,VALLE,BUENAVENTURA,Viernes,12:25:00 AM,BOLIVAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,35,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
07/02/2010 00:00:00,VALLE,CAICEDONIA,Viernes,04:00:00 PM,ISABELA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,51,FEMENINO,CASADO,NO REPORTA,ANALFABETA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,04:00:00 AM,EL POBLADO I E13,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,04:00:00 AM,PUERTAS DEL SOL E14,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,46,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,07:15:00 AM,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,CONTUNDENTES,54,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 AM,VALLADO E15,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,26,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
,CALDAS,MANIZALES (CT),Miércoles,11:00:00 AM,BARRIO LOS AGUSTINOS,URBANA,FRENTE A COLEGIO - VIA PUBLICA,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00:00 PM,VILLA DE LA LOMA E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,49,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,03:00:00 PM,LOS ALCAZARES E6,URBANA,APARTAMENTO,CONTUNDENTES,39,FEMENINO,SEPARADO,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,04:00:00 PM,EL JARDIN E11,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,MASCULINO,UNION LIBRE,EMPLEADO PUBLICO,SUPERIOR
07/02/2010 00:00:00,VALLE,CALI (CT),Viernes,06:00:00 PM,LA PRADERA E21,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,30,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,VALLE,GUADALAJARA DE BUGA,Viernes,08:00:00 PM,FUEN MAYOR,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,SANTANDER,GIRÓN,Jueves,05:00:00 PM,CONVIVIR,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
07/02/2010 00:00:00,VALLE,PALMIRA,Viernes,08:30:00 PM,SANTA RITA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,24,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TECNICO
07/02/2010 00:00:00,VALLE,PRADERA,Viernes,06:00:00 PM,PANCHINITA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2010 00:00:00,SANTANDER,BARRANCABERMEJA,Jueves,05:00:00 PM,ANTONIO NARIÑO,URBANA,CASAS DE HABITACION,NO REPORTADO,52,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,BOYACÁ,SOGAMOSO,Sábado,06:30:00 PM,SIMON BOLIVAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Sábado,07:00:00 AM,RICAURTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,51,MASCULINO,SEPARADO,INDEPENDIENTE,PRIMARIA
02/06/2010 00:00:00,SUCRE,SINCELEJO (CT),Sábado,09:00:00 PM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
05/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Sábado,07:00:00 PM,CIELO AZUL,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
01/04/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:00:00 PM,URB. CLARET EL CARMEN E-6,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,HUILA,ELÍAS,Martes,12:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,16,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,03:00:00 PM,SANTA BARBARA E-1,URBANA,APARTAMENTO,NO REPORTADO,3,MASCULINO,SOLTERO,ESTUDIANTE,PRIMARIA
07/03/2010 00:00:00,CALDAS,MANIZALES (CT),Sábado,01:45:00 AM,MILAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
,ANTIOQUIA,APARTADÓ,Viernes,12:30:00 PM,VELEZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,40,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
06/01/2010 00:00:00,CESAR,VALLEDUPAR (CT),Martes,01:00:00 PM,DIVINO NIÑO,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AGRICULTOR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,02:00:00 AM,JUAN JOSÉ RONDON E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,BOLÍVAR,CARTAGENA (CT),Domingo,10:35:00 AM,CAMILO TORRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,07:30:00 PM,FÁTIMA E-6,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
09/05/2010 00:00:00,META,SAN MARTÍN,Domingo,08:00:00 AM,VEREDA EL MEREY,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AMA DE CASA,SUPERIOR
06/06/2010 00:00:00,META,VILLAVICENCIO (CT),Domingo,11:00:00 AM,CAMPIÑA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,59,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,09:30:00 AM,PALERMO NORTE E-13,URBANA,APARTAMENTO,CONTUNDENTES,52,FEMENINO,CASADO,INDEPENDIENTE,SUPERIOR
,VALLE,GUADALAJARA DE BUGA,Sábado,12:00:00 AM,JORGE ELIECER GAITAN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,53,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,ATLÁNTICO,BARRANQUILLA (CT),Sábado,08:00:00 AM,LOS ROSALES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,,FEMENINO,UNION LIBRE,NO REPORTA,NO REPORTADO
10/10/2010 00:00:00,SUCRE,SANTIAGO DE TOLÚ,Domingo,04:00:00 PM,EL SIMBOLO,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,HUILA,TIMANÁ,Miércoles,05:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,FLORIDA,Miércoles,10:00:00 AM,SAN ANTONIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,60,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/12/2010 00:00:00,CUNDINAMARCA,VIOTÁ,Martes,04:30:00 PM,SAN PEDRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,25,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
